vehicle_id,manufacturer,range,model,derivative,transmission,trim,sector,bodystyle,fueltype,fueldelivery,engine_litres,drivetrain
83325,BMW,2 SERIES,2 SERIES DIESEL ACTIVE TOURER,220d xDrive SE 5dr Step Auto,AUTOMATIC,SE,PRESTIGE ESTATE MEDIUM,HATCHBACK,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
67368,BMW,4 SERIES,4 SERIES COUPE,420i Sport 2dr Auto [Business Media],AUTOMATIC,SPORT,PRESTIGE COUPE MEDIUM,COUPE,PETROL,TURBO,2.0,REAR WHEEL DRIVE
87642,NISSAN,MICRA,MICRA HATCHBACK,1.0 IG-T 100 N-Connecta 5dr Xtronic Vis+/Bose/Ext+,AUTOMATIC,N-CONNECTA,SUPERMINI,HATCHBACK,PETROL,TURBO,1.0,FRONT WHEEL DRIVE
86813,MINI,HATCHBACK,HATCHBACK,1.5 Cooper Classic II 5dr [Nav Pack],MANUAL,COOPER CLASSIC,SUPERMINI,HATCHBACK,PETROL,TURBO,1.5,FRONT WHEEL DRIVE
88613,JAGUAR,XE,XE DIESEL SALOON,2.0d HSE 4dr Auto,AUTOMATIC,HSE,PRESTIGE MEDIUM,SALOON,DIESEL,TURBO,2.0,REAR WHEEL DRIVE
90696,MAZDA,3,MAZDA3 HATCHBACK,2.0 Skyactiv-X MHEV GT Sport Tech 5dr,MANUAL,GT SPORT TECH,MEDIUM,HATCHBACK,PETROL,SUPERCHARGED,2.0,FRONT WHEEL DRIVE
87080,BMW,3 SERIES,3 SERIES DIESEL SALOON,320d M Sport 4dr Step Auto,AUTOMATIC,M SPORT,PRESTIGE MEDIUM,SALOON,DIESEL,TURBO,2.0,REAR WHEEL DRIVE
89961,HYUNDAI,KONA,KONA HATCHBACK SPECIAL EDITIONS,1.0T GDi Play Edition 5dr,MANUAL,PLAY EDITION,4X4 MEDIUM,HATCHBACK,PETROL,TURBO,1.0,FRONT WHEEL DRIVE
86932,AUDI,A6,A6 AVANT,45 TFSI Quattro Sport 5dr S Tronic [Tech Pack],AUTOMATIC,SPORT,PRESTIGE ESTATE LARGE,ESTATE,PETROL,TURBO,2.0,FOUR WHEEL DRIVE
91058,VOLKSWAGEN,PASSAT,PASSAT DIESEL SALOON,2.0 TDI EVO SE Nav 4dr DSG,AUTOMATIC,SE NAV,LARGE,SALOON,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
88335,PORSCHE,BOXSTER,718 BOXSTER ROADSTER,2.0 T 2dr,MANUAL,T,PRESTIGE CONVERTIBLE MEDIUM,ROADSTER,PETROL,TURBO,2.0,REAR WHEEL DRIVE
87577,LEXUS,NX,NX ESTATE,300h 2.5 5dr CVT [Premium pack],AUTOMATIC,"",4X4 LARGE,ESTATE,PETROL/ELECTRIC HYBRID,INJECTION,2.5,FOUR WHEEL DRIVE
85555,PEUGEOT,RIFTER,RIFTER ESTATE,1.2 PureTech GT Line [7 Seats] 5dr,MANUAL,GT LINE,ESTATE MEDIUM,ESTATE,PETROL,TURBO,1.2,FRONT WHEEL DRIVE
91213,MERCEDES-BENZ,GLB,GLB DIESEL ESTATE,GLB 220d 4Matic AMG Line Prem 5dr 8G-Tron [5 seat],AUTOMATIC,AMG LINE,4X4 LARGE,ESTATE,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
89233,TESLA,MODEL 3,MODEL 3 SALOON,Long Range AWD 4dr Auto,AUTOMATIC,LONG RANGE,PRESTIGE PREMIER,SALOON,ELECTRIC,NORMALLY ASPIRATED,0.0,FOUR WHEEL DRIVE
88958,ABARTH,595,595C CONVERTIBLE SPECIAL EDITION,1.4 T-Jet 165 Turismo Automatica 70th Ann 2dr Auto,AUTOMATIC,TURISMO 70TH ANNIVERSARY,CONVERTIBLE SMALL,CONVERTIBLE,PETROL,TURBO,1.4,FRONT WHEEL DRIVE
78174,VAUXHALL,INSIGNIA,INSIGNIA DIESEL GRAND SPORT,2.0 Turbo D SRi 5dr Auto,AUTOMATIC,SRI,UPPER MEDIUM,HATCHBACK,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
89738,MERCEDES-BENZ,E CLASS,E CLASS DIESEL SALOON,E220d AMG Line Night Edition Prem + 4dr 9G-Tronic,AUTOMATIC,AMG LINE NIGHT EDITION,PRESTIGE LARGE,SALOON,DIESEL,TURBO,2.0,REAR WHEEL DRIVE
88928,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE,CLA 180 AMG Line 4dr Tip Auto,AUTOMATIC,AMG LINE,PRESTIGE MEDIUM,SALOON,PETROL,TURBO,1.3,FRONT WHEEL DRIVE
90624,SEAT,LEON,LEON DIESEL ESTATE,2.0 TDI 150 SE Dynamic [EZ] 5dr DSG,AUTOMATIC,SE DYNAMIC,ESTATE MEDIUM,ESTATE,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
88263,FORD,MONDEO,MONDEO DIESEL ESTATE,2.0 EcoBlue Zetec Edition 5dr Powershift,AUTOMATIC,ZETEC EDITION,ESTATE MEDIUM,ESTATE,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
89288,LAND ROVER,DISCOVERY SPORT,DISCOVERY SPORT DIESEL SW,2.0 D240 S 5dr Auto [5 Seat],AUTOMATIC,S,4X4 MEDIUM,STATION WAGON,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
90521,BMW,X6,X6 ESTATE,xDrive M50i 5dr Auto,AUTOMATIC,M50I,4X4 LARGE,ESTATE,PETROL,TURBO,4.4,FOUR WHEEL DRIVE
91196,RENAULT,ZOE,ZOE ELECTRIC HATCHBACK,100KW i GT Line R135 50KWh 5dr Auto,AUTOMATIC,GT LINE,"",HATCHBACK,ELECTRIC,NORMALLY ASPIRATED,0.0,FRONT WHEEL DRIVE
90197,VAUXHALL,CROSSLAND X,CROSSLAND X HATCHBACK,1.2T [110] Sport Nav Prem 5dr [6 Spd] [S/S],MANUAL,SPORT NAV PREMIUM,LOWER MEDIUM,HATCHBACK,PETROL,TURBO,1.2,FRONT WHEEL DRIVE
88461,MINI,COUNTRYMAN,COUNTRYMAN HATCHBACK,1.5 Cooper Sport ALL4 5dr Auto [Comfort/Nav+ Pack],AUTOMATIC,COOPER SPORT,MEDIUM,HATCHBACK,PETROL,TURBO,1.5,FOUR WHEEL DRIVE
90677,AUDI,Q7,Q7 DIESEL ESTATE,SQ7 TDI Quattro Vorsprung 5dr Tiptronic,AUTOMATIC,SQ7 VORSPRUNG,4X4 LARGE,ESTATE,DIESEL,TURBO,4.0,FOUR WHEEL DRIVE
71795,FIAT,500,500C CONVERTIBLE,1.2 Pop 2dr,MANUAL,POP,CONVERTIBLE SMALL,CONVERTIBLE,PETROL,INJECTION,1.2,FRONT WHEEL DRIVE
87958,TOYOTA,COROLLA,COROLLA TOURING SPORT,1.2T VVT-i Icon Tech 5dr,MANUAL,ICON TECH,ESTATE MEDIUM,ESTATE,PETROL,TURBO,1.2,FRONT WHEEL DRIVE
90603,SEAT,LEON,LEON ESTATE,1.0 TSI SE Dynamic [EZ] 5dr,MANUAL,SE DYNAMIC,ESTATE MEDIUM,ESTATE,PETROL,TURBO,1.0,FRONT WHEEL DRIVE
80981,PEUGEOT,308,308 DIESEL SW ESTATE,2.0 BlueHDi 180 GT 5dr EAT8,AUTOMATIC,GT,ESTATE MEDIUM,ESTATE,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
87422,LEXUS,UX,UX HATCHBACK,250h 2.0 F-Sport 5dr CVT [Premium Plus/Sunroof],AUTOMATIC,F-SPORT,PRESTIGE MEDIUM,HATCHBACK,PETROL/ELECTRIC HYBRID,INJECTION,2.0,FRONT WHEEL DRIVE
90137,BMW,X7,X7 ESTATE,xDrive M50i 5dr Step Auto,AUTOMATIC,M50I,"",ESTATE,PETROL,TURBO,4.4,FOUR WHEEL DRIVE
89475,VOLKSWAGEN,PASSAT,PASSAT DIESEL SALOON,2.0 TDI EVO SEL 4dr,MANUAL,SEL,LARGE,SALOON,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
82192,VOLVO,XC40,XC40 DIESEL ESTATE,2.0 D3 Inscription Pro 5dr Geartronic,AUTOMATIC,INSCRIPTION PRO,4X4 MEDIUM,ESTATE,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
82697,VOLKSWAGEN,GOLF SV,GOLF SV DIESEL HATCHBACK,1.6 TDI 115 GT 5dr,MANUAL,GT,MEDIUM,HATCHBACK,DIESEL,TURBO,1.6,FRONT WHEEL DRIVE
85795,MAZDA,CX-3,CX-3 HATCHBACK,2.0 SE-L Nav + 5dr,MANUAL,SE-L NAV +,MEDIUM,HATCHBACK,PETROL,INJECTION,2.0,FRONT WHEEL DRIVE
88628,JAGUAR,E-PACE,E-PACE DIESEL ESTATE,2.0d SE 5dr 2WD,MANUAL,SE,4X4 LARGE,ESTATE,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
80738,ALFA ROMEO,STELVIO,STELVIO ESTATE,2.0 Turbo 200 Super 5dr Auto,AUTOMATIC,SUPER,4X4 LARGE,ESTATE,PETROL,TURBO,2.0,FOUR WHEEL DRIVE
87461,LAND ROVER,RANGE ROVER EVOQUE,RANGE ROVER EVOQUE HATCHBACK,2.0 P300 SE 5dr Auto,AUTOMATIC,SE,4X4 MEDIUM,HATCHBACK,PETROL,TURBO,2.0,FOUR WHEEL DRIVE
86670,MERCEDES-BENZ,CLS,CLS COUPE,CLS 350 AMG Line Premium Plus 4dr 9G-Tronic,AUTOMATIC,AMG LINE,PRESTIGE LARGE,SALOON,PETROL,TURBO,2.0,REAR WHEEL DRIVE
85736,AUDI,A6,A6 DIESEL SALOON,40 TDI S Line 4dr S Tronic [Tech Pack],AUTOMATIC,S LINE,PRESTIGE LARGE,SALOON,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
61967,LAMBORGHINI,AVENTADOR,AVENTADOR COUPE SPECIAL EDITION,LP 720-4 50th Anniversary 2dr ISR,AUTOMATIC,50TH ANNIVERSARY,PRESTIGE COUPE LARGE,COUPE,PETROL,INJECTION,6.5,FOUR WHEEL DRIVE
87656,LEXUS,RC,RC COUPE,300h 2.5 2dr CVT [Leather/Sunroof],AUTOMATIC,"",LARGE,COUPE,PETROL/ELECTRIC HYBRID,INJECTION,2.5,REAR WHEEL DRIVE
81181,JAGUAR,E-PACE,E-PACE ESTATE,2.0 [300] R-Dynamic SE 5dr Auto,AUTOMATIC,R-DYNAMIC SE,4X4 LARGE,ESTATE,PETROL,TURBO,2.0,FOUR WHEEL DRIVE
81806,VOLKSWAGEN,T-ROC,T-ROC HATCHBACK,1.5 TSI EVO R Line 5dr DSG,AUTOMATIC,R LINE,MEDIUM,HATCHBACK,PETROL,TURBO,1.5,FRONT WHEEL DRIVE
88068,NISSAN,MICRA,MICRA HATCHBACK,1.0 IG-T 100 N-Connecta 5dr [Bose/Exterior+ Pack],MANUAL,N-CONNECTA,SUPERMINI,HATCHBACK,PETROL,TURBO,1.0,FRONT WHEEL DRIVE
90399,BMW,X1,X1 DIESEL ESTATE,sDrive 18d xLine 5dr Step Auto,AUTOMATIC,XLINE,4X4 MEDIUM,ESTATE,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
89406,MERCEDES-BENZ,V CLASS,V CLASS DIESEL ESTATE,V220 d AMG Line 5dr 9G-Tronic [Long],AUTOMATIC,AMG LINE,MPV LARGE,ESTATE,DIESEL,TURBO,2.0,REAR WHEEL DRIVE
86823,MINI,HATCHBACK,HATCHBACK,1.5 Cooper Sport II 3dr,MANUAL,COOPER SPORT,SUPERMINI,HATCHBACK,PETROL,TURBO,1.5,FRONT WHEEL DRIVE
70851,BMW,4 SERIES,4 SERIES DIESEL CONVERTIBLE,420d [190] Sport 2dr [Business Media],MANUAL,SPORT,PRESTIGE CONVERTIBLE MEDIUM,CONVERTIBLE,DIESEL,TURBO,2.0,REAR WHEEL DRIVE
86923,ALFA ROMEO,GIULIETTA,GIULIETTA HATCHBACK,1.4 TB Super 5dr,MANUAL,SUPER,PRESTIGE LOWER,HATCHBACK,PETROL,TURBO,1.4,FRONT WHEEL DRIVE
83627,FORD,FOCUS,FOCUS HATCHBACK,1.0 EcoBoost 100 Style Nav 5dr,MANUAL,STYLE,MEDIUM,HATCHBACK,PETROL,TURBO,1.0,FRONT WHEEL DRIVE
83777,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A250 AMG Line Premium 5dr Auto,AUTOMATIC,AMG LINE,PRESTIGE LOWER,HATCHBACK,PETROL,TURBO,2.0,FRONT WHEEL DRIVE
82131,PORSCHE,CAYENNE,CAYENNE ESTATE,Turbo 5dr Tiptronic S,AUTOMATIC,TURBO,PRESTIGE ESTATE LARGE,ESTATE,PETROL,TURBO,4.0,FOUR WHEEL DRIVE
86614,AUDI,TT,TT ROADSTER,45 TFSI S Line 2dr,MANUAL,S LINE,PRESTIGE CONVERTIBLE SMALL,ROADSTER,PETROL,TURBO,2.0,FRONT WHEEL DRIVE
85356,AUDI,Q5,Q5 DIESEL ESTATE,40 TDI Quattro S Line 5dr S Tronic,AUTOMATIC,S LINE,4X4 MEDIUM,ESTATE,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
84606,DACIA,SANDERO,SANDERO HATCHBACK,1.0 SCe Essential 5dr,MANUAL,ESSENTIAL,MEDIUM,HATCHBACK,PETROL,INJECTION,1.0,FRONT WHEEL DRIVE
85104,SEAT,LEON,LEON DIESEL HATCHBACK,2.0 TDI 150 FR [EZ] 5dr,MANUAL,FR,MEDIUM,HATCHBACK,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
86266,KIA,RIO,RIO HATCHBACK,1.4 2 5dr Auto [6 Speed],AUTOMATIC,2,LOWER MEDIUM,HATCHBACK,PETROL,INJECTION,1.4,FRONT WHEEL DRIVE
90693,MAZDA,3,MAZDA3 HATCHBACK,2.0 Skyactiv-X MHEV Sport Lux 5dr Auto,AUTOMATIC,SPORT LUX,MEDIUM,HATCHBACK,PETROL,SUPERCHARGED,2.0,FRONT WHEEL DRIVE
89566,AUDI,A4,A4 DIESEL SALOON,S4 TDI Quattro 4dr Tiptronic,AUTOMATIC,S4,PRESTIGE MEDIUM,SALOON,DIESEL,TURBO,3.0,FOUR WHEEL DRIVE
74082,BMW,M4,M4 COUPE,M4 2dr [Competition Pack],MANUAL,M4,PRESTIGE COUPE MEDIUM,COUPE,PETROL,TURBO,3.0,REAR WHEEL DRIVE
85198,RENAULT,SCENIC,SCENIC DIESEL ESTATE,1.7 Blue dCi 120 Iconic 5dr Auto,AUTOMATIC,ICONIC,MPV MEDIUM,ESTATE,DIESEL,TURBO,1.7,FRONT WHEEL DRIVE
91078,MERCEDES-BENZ,S CLASS,S CLASS SALOON SPECIAL EDITIONS,S560e L Grand Edition 4dr 9G-Tronic,AUTOMATIC,GRAND EDITION,PRESTIGE PREMIER,SALOON,PETROL/PLUGIN ELEC HYBRID,TURBO,3.0,REAR WHEEL DRIVE
88937,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE,CLA 220 AMG Line 4Matic 4dr Tip Auto,AUTOMATIC,AMG LINE,PRESTIGE MEDIUM,SALOON,PETROL,TURBO,2.0,FOUR WHEEL DRIVE
83361,PEUGEOT,5008,5008 DIESEL ESTATE,1.5 BlueHDi GT Line Premium 5dr,MANUAL,GT LINE PREMIUM,MPV MEDIUM,ESTATE,DIESEL,TURBO,1.5,FRONT WHEEL DRIVE
85426,AUDI,A3,A3 DIESEL SPORTBACK,30 TDI 116 S Line 5dr,MANUAL,S LINE,PRESTIGE LOWER,HATCHBACK,DIESEL,TURBO,1.6,FRONT WHEEL DRIVE
91010,BMW,5 SERIES,5 SERIES DIESEL SALOON,520d M Sport 4dr Auto [Tech Pack],AUTOMATIC,M SPORT,PRESTIGE LARGE,SALOON,DIESEL,TURBO,2.0,REAR WHEEL DRIVE
91236,BMW,3 SERIES,3 SERIES SALOON SPECIAL EDITIONS,320d M Sport Plus Edition 4dr Step Auto,AUTOMATIC,M SPORT PLUS EDITION,PRESTIGE MEDIUM,SALOON,DIESEL,TURBO,2.0,REAR WHEEL DRIVE
86650,VOLKSWAGEN,CARAVELLE,CARAVELLE DIESEL ESTATE,2.0 TDI BlueMotion Tech 199 SE 5dr LWB DSG,AUTOMATIC,SE,MPV LARGE,ESTATE,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
90541,TESLA,MODEL 3,MODEL 3 SALOON,Performance AWD 4dr [Performance Upgrade] Auto,AUTOMATIC,PERFORMANCE,PRESTIGE PREMIER,SALOON,ELECTRIC,NORMALLY ASPIRATED,0.0,FOUR WHEEL DRIVE
85700,HONDA,CIVIC,CIVIC HATCHBACK,1.0 VTEC Turbo 126 EX 5dr CVT [Tech Pack],AUTOMATIC,EX,MEDIUM,HATCHBACK,PETROL,TURBO,1.0,FRONT WHEEL DRIVE
90300,MITSUBISHI,ECLIPSE CROSS,ECLIPSE CROSS HATCHBACK,1.5 Design SE 5dr,MANUAL,DESIGN SE,MEDIUM,HATCHBACK,PETROL,TURBO,1.5,FRONT WHEEL DRIVE
84636,TOYOTA,GT86,GT86 COUPE SPECIAL EDITION,2.0 D-4S Blue Edition 2dr Auto [Nav/Performance],AUTOMATIC,BLUE EDITION,COUPE MEDIUM,COUPE,PETROL,INJECTION,2.0,REAR WHEEL DRIVE
86873,MINI,HATCHBACK,HATCHBACK,2.0 Cooper S Sport II 5dr,MANUAL,COOPER S SPORT,SUPERMINI,HATCHBACK,PETROL,TURBO,2.0,FRONT WHEEL DRIVE
89550,AUDI,A4,A4 SALOON,40 TFSI Vorsprung 4dr S Tronic,AUTOMATIC,VORSPRUNG,PRESTIGE MEDIUM,SALOON,PETROL,TURBO,2.0,FRONT WHEEL DRIVE
88270,FORD,MONDEO,MONDEO DIESEL ESTATE,2.0 EcoBlue 190 ST-Line Edition 5dr Powershift AWD,AUTOMATIC,ST-LINE EDITION,ESTATE MEDIUM,ESTATE,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
80672,BMW,2 SERIES,2 SERIES DIESEL COUPE,220d Sport 2dr [Nav],MANUAL,SPORT,PRESTIGE COUPE MEDIUM,COUPE,DIESEL,TURBO,2.0,REAR WHEEL DRIVE
85111,AUDI,A8,A8 DIESEL SALOON,L 50 TDI Quattro Vorsprung 4dr Tiptronic,AUTOMATIC,VORSPRUNG,PRESTIGE PREMIER,SALOON,DIESEL,TURBO,3.0,FOUR WHEEL DRIVE
88328,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,B180d AMG Line 5dr Auto,AUTOMATIC,AMG LINE,PRESTIGE MEDIUM,HATCHBACK,DIESEL,TURBO,1.5,FRONT WHEEL DRIVE
88181,MERCEDES-BENZ,B CLASS,B CLASS HATCHBACK,B200 Sport Premium Plus 5dr Auto,AUTOMATIC,SPORT,PRESTIGE MEDIUM,HATCHBACK,PETROL,TURBO,1.3,FRONT WHEEL DRIVE
87345,MERCEDES-BENZ,AMG GT,AMG GT COUPE,GT 63 S 4Matic + Premium plus 4dr Auto,AUTOMATIC,GT S,PRESTIGE COUPE LARGE,COUPE,PETROL,TURBO,4.0,FOUR WHEEL DRIVE
90560,VAUXHALL,ASTRA,ASTRA HATCHBACK,1.4 Turbo SE 5dr Auto,AUTOMATIC,SE,MEDIUM,HATCHBACK,PETROL,TURBO,1.4,FRONT WHEEL DRIVE
87114,MINI,COUNTRYMAN,COUNTRYMAN HATCHBACK,1.5 Cooper S E Sport ALL4 PHEV 5dr Auto [Comfort],AUTOMATIC,COOPER S E SPORT,MEDIUM,HATCHBACK,PETROL/PLUGIN ELEC HYBRID,TURBO,1.5,FOUR WHEEL DRIVE
85158,AUDI,A5,A5 COUPE,40 TFSI Black Edition 2dr [Tech Pack],MANUAL,BLACK EDITION,PRESTIGE COUPE MEDIUM,COUPE,PETROL,TURBO,2.0,FRONT WHEEL DRIVE
86065,VOLKSWAGEN,TOUAREG,TOUAREG DIESEL ESTATE,3.0 V6 TDI 4Motion 231 R Line Tech 5dr Tip Auto,AUTOMATIC,R LINE TECH,4X4 LARGE,ESTATE,DIESEL,TURBO,3.0,FOUR WHEEL DRIVE
85982,MERCEDES-BENZ,C CLASS,C CLASS DIESEL COUPE,C300d AMG Line Premium Plus 2dr 9G-Tronic,AUTOMATIC,AMG LINE,PRESTIGE COUPE MEDIUM,COUPE,DIESEL,TURBO,2.0,REAR WHEEL DRIVE
89142,LAND ROVER,RANGE ROVER SPORT,RANGE ROVER SPORT ESTATE,5.0 P525 S/C Autobiography Dynamic 5dr Auto [7 st],AUTOMATIC,AUTOBIOGRAPHY DYNAMIC,4X4 LARGE,ESTATE,PETROL,SUPERCHARGED,5.0,FOUR WHEEL DRIVE
89022,SKODA,SCALA,SCALA DIESEL HATCHBACK,1.6 TDI SE L 5dr DSG,AUTOMATIC,SE L,MEDIUM,HATCHBACK,DIESEL,TURBO,1.6,FRONT WHEEL DRIVE
86939,BMW,X3,X3 ESTATE,xDrive M40i [354] 5dr Step Auto,AUTOMATIC,M40I,4X4 MEDIUM,ESTATE,PETROL,TURBO,3.0,FOUR WHEEL DRIVE
89959,VOLVO,XC60,XC60 ESTATE SPECIAL EDITIONS,2.0 T4 190 Edition 5dr Geartronic,AUTOMATIC,EDITION,4X4 MEDIUM,ESTATE,PETROL,TURBO,2.0,FRONT WHEEL DRIVE
85556,PEUGEOT,RIFTER,RIFTER ESTATE,1.2 PureTech 130 Active [7 Seats] 5dr EAT8,AUTOMATIC,ACTIVE,ESTATE MEDIUM,ESTATE,PETROL,TURBO,1.2,FRONT WHEEL DRIVE
82529,JEEP,COMPASS,COMPASS SW,1.4 Multiair 170 Limited 5dr Auto,AUTOMATIC,LIMITED,4X4 LARGE,STATION WAGON,PETROL,TURBO,1.4,FOUR WHEEL DRIVE
90524,BMW,X6,X6 DIESEL ESTATE,xDrive M50d 5dr Auto,AUTOMATIC,M50D,4X4 LARGE,ESTATE,DIESEL,TURBO,3.0,FOUR WHEEL DRIVE
87841,MAZDA,CX-5,CX-5 DIESEL ESTATE,2.2d [184] GT Sport Nav+ 5dr AWD,MANUAL,GT SPORT NAV+,4X4 MEDIUM,ESTATE,DIESEL,TURBO,2.2,FOUR WHEEL DRIVE
88126,NISSAN,MICRA,MICRA HATCHBACK,1.0 IG-T 100 Acenta 5dr Xtronic,AUTOMATIC,ACENTA,SUPERMINI,HATCHBACK,PETROL,TURBO,1.0,FRONT WHEEL DRIVE
87602,AUDI,TT,TT COUPE,45 TFSI S Line 2dr S Tronic [Tech Pack],AUTOMATIC,S LINE,PRESTIGE COUPE SMALL,COUPE,PETROL,TURBO,2.0,FRONT WHEEL DRIVE
86509,NISSAN,QASHQAI,QASHQAI HATCHBACK,1.3 DiG-T 160 N-Connecta 5dr [Glass Roof Pack],MANUAL,N-CONNECTA,MEDIUM,HATCHBACK,PETROL,TURBO,1.3,FRONT WHEEL DRIVE
90420,SSANGYONG,TIVOLI,TIVOLI HATCHBACK SPECIAL EDITION,1.6 LE 5dr,MANUAL,LE,MEDIUM,HATCHBACK,PETROL,INJECTION,1.6,FRONT WHEEL DRIVE
87324,FORD,FOCUS,FOCUS DIESEL HATCHBACK,1.5 EcoBlue 120 Active X 5dr,MANUAL,ACTIVE X,MEDIUM,HATCHBACK,DIESEL,TURBO,1.5,FRONT WHEEL DRIVE
86149,VOLKSWAGEN,TOURAN,TOURAN ESTATE,1.5 TSI EVO R Line 5dr DSG,AUTOMATIC,R LINE,MPV MEDIUM,ESTATE,PETROL,TURBO,1.5,FRONT WHEEL DRIVE
89855,MERCEDES-BENZ,C CLASS,C CLASS ESTATE,C300 AMG Line Edition Premium Plus 5dr 9G-Tronic,AUTOMATIC,AMG LINE EDITION,PRESTIGE ESTATE MEDIUM,ESTATE,PETROL,TURBO,2.0,REAR WHEEL DRIVE
82728,JEEP,GRAND CHEROKEE,GRAND CHEROKEE SW SPECIAL EDITION,3.0 CRD Trailhawk 5dr Auto,AUTOMATIC,TRAILHAWK,4X4 LARGE,STATION WAGON,DIESEL,TURBO,3.0,FOUR WHEEL DRIVE
87454,LAND ROVER,RANGE ROVER EVOQUE,RANGE ROVER EVOQUE HATCHBACK,2.0 P250 HSE 5dr Auto,AUTOMATIC,HSE,4X4 MEDIUM,HATCHBACK,PETROL,TURBO,2.0,FOUR WHEEL DRIVE
88307,FORD,MONDEO,MONDEO DIESEL ESTATE,2.0 EcoBlue 190 ST-Line Ed [Lux] 5dr Powershift,AUTOMATIC,ST-LINE EDITION,ESTATE MEDIUM,ESTATE,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
91027,BMW,5 SERIES,5 SERIES SALOON,530i M Sport 4dr Auto [Tech/Plus Pack],AUTOMATIC,M SPORT,PRESTIGE LARGE,SALOON,PETROL,TURBO,2.0,REAR WHEEL DRIVE
78248,SKODA,OCTAVIA,OCTAVIA DIESEL HATCHBACK,1.6 TDI CR SE 5dr,MANUAL,SE,UPPER MEDIUM,HATCHBACK,DIESEL,TURBO,1.6,FRONT WHEEL DRIVE
88565,BMW,7 SERIES,7 SERIES SALOON,750i xDrive 4dr Auto,AUTOMATIC,"",PRESTIGE PREMIER,SALOON,PETROL,TURBO,4.4,FOUR WHEEL DRIVE
85497,AUDI,A3,A3 SALOON,35 TFSI Sport 4dr [Tech Pack],MANUAL,SPORT,PRESTIGE MEDIUM,SALOON,PETROL,TURBO,1.5,FRONT WHEEL DRIVE
87584,LEXUS,NX,NX ESTATE,300h 2.5 F-Sport 5dr CVT [PremiumPk/leather/PanRf],AUTOMATIC,F-SPORT,4X4 LARGE,ESTATE,PETROL/ELECTRIC HYBRID,INJECTION,2.5,FOUR WHEEL DRIVE
86601,SUZUKI,VITARA,VITARA ESTATE,1.0 Boosterjet SZ-T ALLGRIP 5dr,MANUAL,SZ-T,ESTATE MEDIUM,ESTATE,PETROL,TURBO,1.0,FOUR WHEEL DRIVE
83379,JAGUAR,I-PACE,I-PACE ESTATE,294kW EV400 S 90kWh 5dr Auto,AUTOMATIC,S,4X4 LARGE,ESTATE,ELECTRIC,NORMALLY ASPIRATED,0.0,FOUR WHEEL DRIVE
89629,AUDI,Q2,Q2 DIESEL ESTATE,30 TDI Technik 5dr S Tronic,AUTOMATIC,TECHNIK,4X4 SMALL,ESTATE,DIESEL,TURBO,1.6,FRONT WHEEL DRIVE
86452,HONDA,CR-V,CR-V ESTATE,1.5 VTEC Turbo SE 5dr CVT,AUTOMATIC,SE,4X4 MEDIUM,ESTATE,PETROL,TURBO,1.5,FOUR WHEEL DRIVE
48181,CATERHAM,SUPER SEVENS,SUPER SEVEN ROADSTER,2.0 Superlight R300 2dr,MANUAL,SUPERLIGHT R300,CONVERTIBLE SMALL,ROADSTER,PETROL,INJECTION,2.0,REAR WHEEL DRIVE
88651,PEUGEOT,308,308 DIESEL HATCHBACK,1.5 BlueHDi 130 Active 5dr EAT6,AUTOMATIC,ACTIVE,MEDIUM,HATCHBACK,DIESEL,TURBO,1.5,FRONT WHEEL DRIVE
81314,VOLKSWAGEN,ARTEON,ARTEON FASTBACK,2.0 TSI Elegance 5dr DSG,AUTOMATIC,ELEGANCE,LARGE,HATCHBACK,PETROL,TURBO,2.0,FRONT WHEEL DRIVE
90549,ABARTH,595,595 HATCHBACK SPECIAL EDITION,1.4 T-Jet 165 Pista 70th Anniversary 3dr Auto,AUTOMATIC,PISTA 70TH ANNIVERSARY,SMALL,HATCHBACK,PETROL,TURBO,1.4,FRONT WHEEL DRIVE
90920,BMW,3 SERIES,3 SERIES DIESEL SALOON,320d xDrive M Sport 4dr Step Auto [Tech Pack],AUTOMATIC,M SPORT,PRESTIGE MEDIUM,SALOON,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
